Business,L2 Category,L3 Category,Bet Category,Upgrade L1 Theme,Upgrade L2 Theme,Brand Name,SKU Name,Item Code,Exclusivity Type,"Validated for ""Upgrade"" Proposition",Include in Overall Tracking,Upgrade
New Comm,Toy Cars,Pull Back Toy Cars,Toy Cars,Licensed Die Cast Cars and Collectibles,,RMZ City,RMZ City 5inch Die Cast Volkswagen Golf Gti-Black,735063,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Soft Toys,Stuffed Toys,Soft Toys,Global-Quality Non-Toxic Soft Toys,,Playtoons,"Playtoons Soft Baby Ball for Toddlers|Multicolour Plush Ball Toy for Sensory Play, Non-Toxic & Safe BIS Certified |Height-11cm",270154,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push & Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,Majorette,"Majorette Porsche Premium Cars, 6-asst. | Globally Licensed Cars for Kids and Collectors",171165,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push and Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,Majorette,Majorette Globally Licensed Cars for Kids and Collectors 鈥?Collection Series 1995 Honda NSX-R GT,130792,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Soft Toys,Stuffed Toys,Soft Toys,Global-Quality Non-Toxic Soft Toys,,Playtoons,"Playtoons Monkey Animal Toy, Soft Toy, Stuffed Plush Animal,Gift for Boys & Girls, Baby Kids Non-Toxic & Safe BIS Certified, Brown - 25 cm",591467,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Pull Back Toy Cars,Toy Cars,Licensed Die Cast Cars and Collectibles,,Majorette,Majorette Volvo Transporter Assortment -  Assorted Design and Colour (Product may Vary),881757,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push and Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,RMZ City,RMZ City 5inch Die Cast Audi Quattro Red,133461,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push and Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,RMZ City,RMZ City Die Cast Car Toyota 86-White,605000,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push & Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,Majorette,Majorette Lamborghini 5 Pieces Giftpack | Globally Licensed Cars for Kids and Collectors,696847,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push and Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,RMZ City,RMZ City Die Cast Lamborghini Lp670-4 Murcielago- Yellow,793237,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push and Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,RMZ City,RMZ City Die Cast Porsche 930 Turbo (1975-1989) - Red,232483,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Soft Toys,Animal Soft Toys,Soft Toys,Global-Quality Non-Toxic Soft Toys,,Playtoons,Playtoons Puppy Soft Toy Ivory,71880,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Pull Back Toy Cars,Toy Cars,Licensed Die Cast Cars and Collectibles,,RMZ City,RMZ City 5inch Die Cast Lamborghini Gallardo Lp 70-4 Superleggra- Green,247966,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push and Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,RMZ City,RMZ City Die Cast City Die Cast Lamborghini Lp670-4 Murcielago (Special Edition)(With Hologram)-Matte Dark Grey,161632,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push and Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,RMZ City,RMZ City 5inch Die Cast Land Rover Range Rover Sport- Black,586983,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push and Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,RMZ City,RMZ City Die Cast 1:43 Scale (4.5Inches) Die Cast Scale Model Bmw M4 (Shell) Dtm 2017 #15,807897,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push & Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,Majorette,"Majorette City MAN Bus, 6-asst. | Globally Licensed Cars for Kids and Collectors (Colour and Design May Vary)",755610,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Soft Toys,Animal Soft Toys,Soft Toys,Global-Quality Non-Toxic Soft Toys,,Playtoons,"Playtoons Soft Plush Furry Dog with Sparkling Eyes for Boys Girls Baby Kids Non-Toxic and Safe BIS Certified, Brown - 28 cm",518520,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push and Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,RMZ City,RMZ City Die Cast Ford 2015 Mustang-Matt Black,809377,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Soft Toys,Animal Soft Toys,Soft Toys,Global-Quality Non-Toxic Soft Toys,,Playtoons,"Playtoons Cute Dinosaur Soft Toy, Green - 40 cm",53697,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push & Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,Majorette,Majorette CLAAS Farm 5 Pieces Giftpack | Globally Licensed Cars for Kids and Collectors,473492,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push and Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,RMZ City,RMZ City Die Cast Car Lamborghini Aventador Lp750-4 Superveloce (With Hologram) - Red,109424,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push & Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,Majorette,"Majorette JDM Legends Deluxe Cars, 6-asst. | Globally Licensed Cars for Kids and Collectors (Colour and Design May Vary)",318962,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Games & Puzzles,Card Games,STE(A)M Learning Toys & Games,Screen-time replacement to grow minds and connection,,Mutha Writing Product,Mutha Writing Product Wavelength Card & Board Game,491813,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push & Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,Majorette,"Majorette City Trailer, 6-asst. | Globally Licensed Cars for Kids and Collectors (Colour and Design May Vary)",596541,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Soft Toys,Animal Soft Toys,Soft Toys,Global-Quality Non-Toxic Soft Toys,,Playtoons,"Playtoons Teddy Bear with Bow Soft Toy, Non Toxic - Ivory",48637,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Soft Toys,Stuffed Toys,Soft Toys,Global-Quality Non-Toxic Soft Toys,,Playtoons,"Playtoons Penguin Animal Toy, Soft Toy, Stuffed Plush Animal, Gift for Boys & Girls, Baby Kids Non-Toxic & Safe BIS Certified, Black - 28 cm",320664,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Soft Toys,Animal Soft Toys,Soft Toys,Global-Quality Non-Toxic Soft Toys,,Playtoons,"Playtoons Plush Furry Baby Teddy Bear for Boys Girls Non-Toxic and Safe BIS Certified, Brown - 29 cm",86257,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Soft Toys,Animal Soft Toys,Soft Toys,Global-Quality Non-Toxic Soft Toys,,Playtoons,"Playtoons 26 cm Elephant Soft Toy, Pink",95466,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Soft Toys,Stuffed Toys,Soft Toys,Global-Quality Non-Toxic Soft Toys,,Playtoons,"Playtoons Elephant 27 cm Animal Toy, Soft Toy |Stuffed Plush Animal|Gift for Boys & Girls, Baby Kids Non-Toxic & Safe BIS Certified - Blue",250522,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Soft Toys,Animal Soft Toys,Soft Toys,Global-Quality Non-Toxic Soft Toys,,Playtoons,Playtoons 25 cm Super Soft Dinosaur - Golden Yellow,90028,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Soft Toys,Animal Soft Toys,Soft Toys,Global-Quality Non-Toxic Soft Toys,,Playtoons,Playtoons Furry Baby Teddy Bear Non Toxic Sea Green,68130,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Soft Toys,Stuffed Toys,Soft Toys,Global-Quality Non-Toxic Soft Toys,,Playtoons,"Playtoons Reversible Octopus 27 cm Animal Toy, Soft Toy |Stuffed Plush Animal|Gift for Boys & Girls, Baby Kids Non-Toxic & Safe BIS Certified",260204,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Soft Toys,Animal Soft Toys,Soft Toys,Global-Quality Non-Toxic Soft Toys,,Playtoons,"Playtoons Teddy Bear with Bow Soft Toy (Non Toxic, Pink)",91753,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Soft Toys,Stuffed Toys,Soft Toys,Global-Quality Non-Toxic Soft Toys,,Playtoons,"Playtoons Soft Plush Stuffed Starboy for Kids, Non-Toxic (Ivory, Safe BIS Certified) - 38 cm",210846,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push & Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,Majorette,"Majorette Rescue 3 Pieces Set, 2-asst. | Globally Licensed Cars for Kids and Collectors",531314,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push & Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,Majorette,"Majorette Showroom Deluxe Cars, 6-asst. | Globally Licensed Cars for Kids and Collectors (Colour and Design May Vary)",295085,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push and Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,RMZ City,RMZ City 5inch Die Cast Chevrolet Corvette Grad Sports 2017 Blue,468155,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push and Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,RMZ City,RMZ City 5inch Die Cast Land Rover Defender- White,562401,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push and Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,RMZ City,RMZ City 5inch Die Cast Maserati Granturismo MC-Blue,547943,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push and Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,RMZ City,RMZ City 5inch Die Cast Toyota Supra 2020-Yellow,536110,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Toy Cars,Push and Pull Along Toys,Toy Cars,Licensed Die Cast Cars and Collectibles,,RMZ City,RMZ City 5inch Die Cast Lamborghini Gallardo Lp 70-4 Superleggra- White,223531,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Bottles,Fridge Bottles,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | AQUASAFE Bottle | 310 ml | Water Bottle | Leak Proof,330158,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware庐 Voila鈩?Glass | Rectangular Glassware | 650ML | Freezer/Microware/ Fridge/Bakeware,284359,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers,Storage,International/Premium Storage Brands,,Tupperware,"Tupperware Square Away Container | Space-Saving, Stackable Food Storage Solution",619948,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | UMAMI COLLECTION | 500 ml | Kitchen Storage | With FREE Spoon,273744,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers,Storage,International/Premium Storage Brands,,Tupperware,"Tupperware Urban Lunch Set (2x275ml, 1x450ml)",78778,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Bottles,Fridge Bottles,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | AQUAVIBE - Motivational Bottle | 1.2 L | Nocturnal Sea Water Bottle | Leak Proof | With Straw and Carrying strap,370559,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware庐 Voila鈩?Glass | Rectangular Glassware| 1.5L | Freezer/Microware/ Fridge/Bakeware,718432,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware庐 Voila鈩?Glass | Rectangular Glassware | 1L | Freezer/Microware/ Fridge/Bakeware,797049,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware庐 Voila鈩?Glass | Rectangular Glassware| 400ML | Freezer/Microware/ Fridge/Bakeware,111157,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | MM Round Container | Kitchen Storage | 200 ml,489179,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | Modular Mate Rectangular | Dry Storage Container | 2L,710682,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | TROPICAL CUPS | Kitchen Storage | 200ml,523349,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Oil dispenser,Storage,International/Premium Storage Brands,,Tupperware,Tupperware Mini Magic Flow Oil Dispensers,863575,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | BOWLED OVER | Fridge Storage Container,603684,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Flasks Jugs Tiffins Matkas,Kids Tiffin Boxes,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | MY LUNCH INNER CONTAINER | Lunch Box Set,336951,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Bottles,Fridge Bottles,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | Eco. BOTTLE EDD | 500 ml | Water Bottle | Leak Proof,630503,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | SUPER STORER MEDIUM | Kitchen Storage Container,514429,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers,Storage,International/Premium Storage Brands,,Tupperware,"Tupperware | MM Round Container | Kitchen Storage Container ,200 ml",933553,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | Freezer MATE II SMALL HIGH | 1.1 L | FREEZER Storage,133614,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | SS BOWL | 1.5 L | Fridge Storage Container,208105,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Bottles,Fridge Bottles,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | AQUASAFE BOTTLE | 750 ml | Water Bottle | Leak Proof,194725,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | MM OVAL#3 | Kitchen Storage Container,175703,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | RICE KEEPER | 10KG l Rice / Grain Storage Container | Airtight,223667,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | Modular Mate Rectangular | Dry Storage Container | 4.3L,606642,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | ONETOUCHFRESH SMALL SQUARE | 370 ml | Kitchen Storage,267343,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | LARGE HANDY BOWL | Fridge Storage Container,251149,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Bottles,Fridge Bottles,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | ECO. BOTTLE | 1 L | Leak Proof,700931,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | 12 OZ TUMBLER | Leak Proof,602312,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Bottles,Fridge Bottles,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | AQUAVIBE - Motivational Bottle | 2 L | Water Bottle | Leak Proof,416613,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | EXECUTIVE BOWL SMALL | Fridge Storage Container|140ML each,895650,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Flasks Jugs Tiffins Matkas,Kids Tiffin Boxes,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | My Lunch | Lunch Box Set,961123,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | Modular Mate OVAL#2 | Kitchen Storage Container,223835,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | SS BOWL 600ML | 600 ml | Kitchen Storage Container,394553,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | Modular Mate GEN II OVAL #2 | Kitchen Storage Container,244234,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | EXECUTIVE LARGE BOWL | Fridge Storage Container|450ML,696336,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware One Touch Fresh Container | Airtight Storage | 1.8L,293328,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | Keep Tab Medium | Fridge Storage Container,742482,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Bottles,Fridge Bottles,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | ECO BOTTLE| 500 ml | Water Bottle | Leak Proof,339130,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Bottles,Fridge Bottles,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | AQUAVIBE - Motivational Bottle | 1.2 L | Aquamarine Water Bottle | Leak Proof | With Straw and Carrying strap,343532,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | SUPER STORER LARGE | Kitchen Storage | 5L,274306,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | Keep Tab Large | Fridge Storage Container,556481,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Bottles,Fridge Bottles,Storage,International/Premium Storage Brands,,Tupperware,Tupperware |SQUARE BOTTLE | 1L l Leak Proof,609077,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Jars Containers Ziplocks,Storage Containers for Fridge,Storage,International/Premium Storage Brands,,Tupperware,Tupperware | FRIDGESMART MINI | Fridge Storage Container,322926,Level 3: Complete SKU Exclusivity,Yes,Yes,True
New Comm,Bottles,Fridge Bottles,Storage,International/Premium Storage Brands,,Tupperware,"Tupperware | AQUASAFE 500ML BOTTLE | 500 ml | Water Bottle , Leak Proof",622278,Level 3: Complete SKU Exclusivity,Yes,Yes,True
